29
-0.518653   0.441249   1.000000
-0.472108   0.070858   1.000000
-0.485406   0.048312   1.000000
-0.492056   0.022546   1.000000
-0.521978   0.016104   1.000000
-0.671590   -0.038650   1.000000
-0.731434   -0.067637   1.000000
-0.721460   -0.067637   1.000000
-0.714811   -0.070858   1.000000
-0.714811   -0.070858   1.000000
-0.575173   -0.096624   1.000000
-0.518653   -0.144936   1.000000
-0.352418   -0.157819   1.000000
-0.515329   -0.144936   1.000000
-0.528627   -0.177144   1.000000
-0.601771   -0.360729   1.000000
-0.671590   -0.441249   1.000000
-0.674914   -0.454133   1.000000
-0.621719   -0.483120   1.000000
-0.591797   -0.483120   1.000000
-0.681564   -0.492782   1.000000
-0.545251   -0.483120   1.000000
-0.664940   -0.496003   1.000000
-0.608420   -0.479899   1.000000
-0.551900   -0.524990   1.000000
-0.551900   -0.524990   1.000000
-0.551900   -0.524990   1.000000
-0.551900   -0.524990   1.000000
-0.551900   -0.524990   1.000000
