113
0.820010 0.342274 1.000000 
0.706632 0.418903 1.000000 
0.574798 0.485314 1.000000 
0.440327 0.544063 1.000000 
0.171385 0.661560 1.000000 
-0.005273 0.679440 1.000000 
-0.287399 0.679440 1.000000 
-0.408687 0.659006 1.000000 
-0.553704 0.613029 1.000000 
-0.693449 0.549172 1.000000 
-0.783096 0.464880 1.000000 
-0.862197 0.334612 1.000000 
-0.928114 0.209452 1.000000 
-0.970301 0.058749 1.000000 
-0.975574 -0.071520 1.000000 
-0.943934 -0.189017 1.000000 
-0.872744 -0.319286 1.000000 
-0.783096 -0.444446 1.000000 
-0.656535 -0.531292 1.000000 
-0.495697 -0.587486 1.000000 
-0.358590 -0.628355 1.000000 
-0.171385 -0.651343 1.000000 
-0.007910 -0.648789 1.000000 
0.221482 -0.643680 1.000000 
0.400777 -0.625800 1.000000 
0.543158 -0.567052 1.000000 
0.653899 -0.434229 1.000000 
0.701359 -0.286080 1.000000 
0.730362 -0.117497 1.000000 
0.727726 0.097063 1.000000 
0.696086 0.344829 1.000000 
0.450874 0.429120 1.000000 
0.181931 0.492977 1.000000 
-0.036914 0.544063 1.000000 
-0.234665 0.546617 1.000000 
-0.384956 0.528737 1.000000 
-0.514154 0.464880 1.000000 
-0.635442 0.403577 1.000000 
-0.706632 0.326949 1.000000 
-0.762003 0.224777 1.000000 
-0.777823 0.127714 1.000000 
-0.783096 0.030651 1.000000 
-0.783096 -0.081737 1.000000 
-0.772550 -0.206897 1.000000 
-0.730362 -0.286080 1.000000 
-0.645988 -0.360154 1.000000 
-0.537884 -0.418903 1.000000 
-0.392866 -0.487869 1.000000 
-0.232029 -0.536400 1.000000 
-0.105467 -0.554280 1.000000 
0.000000 -0.554280 1.000000 
0.089647 -0.554280 1.000000 
0.179295 -0.544063 1.000000 
0.261032 -0.523629 1.000000 
0.345406 -0.490423 1.000000 
0.477241 -0.418903 1.000000 
0.522064 -0.365263 1.000000 
0.572161 -0.280972 1.000000 
0.593255 -0.183909 1.000000 
0.609075 -0.053640 1.000000 
0.619622 0.076629 1.000000 
0.580071 0.214560 1.000000 
0.514154 0.326949 1.000000 
0.400777 0.347383 1.000000 
0.271579 0.367817 1.000000 
0.010547 0.429120 1.000000 
-0.134471 0.439337 1.000000 
-0.255759 0.426566 1.000000 
-0.392866 0.398469 1.000000 
-0.487787 0.352492 1.000000 
-0.548431 0.298852 1.000000 
-0.603801 0.214560 1.000000 
-0.632805 0.114943 1.000000 
-0.645988 -0.010217 1.000000 
-0.630168 -0.143040 1.000000 
-0.585345 -0.217114 1.000000 
-0.498334 -0.293743 1.000000 
-0.390230 -0.339720 1.000000 
-0.266305 -0.378034 1.000000 
-0.089647 -0.416349 1.000000 
0.002637 -0.418903 1.000000 
0.129198 -0.411240 1.000000 
0.276852 -0.398469 1.000000 
0.403413 -0.337166 1.000000 
0.479877 -0.214560 1.000000 
0.516791 -0.076629 1.000000 
0.498334 0.012771 1.000000 
0.479877 0.117497 1.000000 
0.416597 0.250320 1.000000 
0.361226 0.280972 1.000000 
0.044824 0.314177 1.000000 
-0.147655 0.311623 1.000000 
-0.313766 0.291189 1.000000 
-0.419233 0.247766 1.000000 
-0.474604 0.191572 1.000000 
-0.477241 0.074074 1.000000 
-0.485151 -0.038314 1.000000 
-0.456147 -0.166029 1.000000 
-0.355953 -0.252874 1.000000 
-0.160838 -0.326949 1.000000 
-0.013183 -0.324394 1.000000 
0.158201 -0.303960 1.000000 
0.266305 -0.288634 1.000000 
0.363863 -0.212006 1.000000 
0.377046 -0.071520 1.000000 
0.358590 0.045977 1.000000 
0.268942 0.212006 1.000000 
0.197752 0.222223 1.000000 
0.058007 0.212006 1.000000 
-0.050097 0.199234 1.000000 
-0.137108 0.183909 1.000000 
-0.247849 0.127714 1.000000 
-0.271579 0.102171 1.000000 


60
