#Mihir Mehta
#data file --> a pair of glasses
#
#
60
0.673718 0.170472 1.000000
0.851365 0.112024 1.000000
0.975382 0.371790 1.000000
0.901642 0.537391 1.000000
0.730699 0.612074 1.000000
0.630144 0.449720 1.000000
0.526237 0.313343 1.000000
0.345238 0.089295 1.000000
5.128298 -3.344491 20.000000
5.664591 -6.721452 20.000000
0.199434 -0.189954 1.000000
0.249711 0.092542 1.000000
0.072064 0.293861 1.000000
-0.452497 3.230843 10.000000
-1.659155 2.971077 10.000000
-22.354841 -2.501949 25.000000
-0.772258 -0.588983 1.000000
-0.359032 -0.953202 1.000000
0.118548 -1.008983 1.000000
18.967743 -37.078061 40.000000
0.707903 -0.818671 1.000000
0.440766 -0.274378 1.000000
0.486015 -0.163977 1.000000
14.345828 -1.104007 40.000000
0.204462 0.069812 1.000000
0.056981 0.066565 1.000000
-0.207813 0.095789 1.000000
-0.241332 0.004871 1.000000
-0.172619 -0.027600 1.000000
-11.195109 1.883306 40.000000
-0.216193 0.183460 1.000000
-0.316748 0.202942 1.000000
-0.430710 0.189954 1.000000
-27.096775 7.300769 50.000000
-14.345828 2.500251 20.000000
-79.258078 5.414053 100.000000
-0.762541 0.212684 1.000000
-27.029035 4.364055 20.000000
-1.371774 -0.362577 1.000000
-53.177422 -44.706953 50.000000
-10.025808 -18.867155 20.000000
-0.094839 -0.795702 1.000000
-0.226248 -0.326331 1.000000
-3.787567 -3.214608 20.000000
-8.547164 2.110601 100.000000
-2.916091 4.448498 20.000000
-8.637097 8.711703 30.000000
-0.606290 0.218203 1.000000
-7.843280 1.412479 10.000000
-81.290334 -2.460933 100.000000
-0.826226 0.462709 1.000000
-0.522885 0.388026 1.000000
-0.378757 0.537391 1.000000
-0.231276 0.677016 1.000000
-0.124018 0.767934 1.000000
0.003352 0.803652 1.000000
0.157536 0.751699 1.000000
0.154184 0.612074 1.000000
0.093851 0.511415 1.000000
0.013407 0.439979 1.000000
