35
-0.568524   0.576523   1.000000
-0.299223   0.563640   1.000000
-0.462133   0.560419   1.000000
-0.176209   0.563640   1.000000
-0.362392   0.512107   1.000000
-0.176209   0.524990   1.000000
-0.405614   0.508886   1.000000
-0.206131   0.531432   1.000000
-0.202807   0.550757   1.000000
-0.644992   0.512107   1.000000
-0.086442   0.566860   1.000000
0.000000   0.508886   1.000000
-0.192833   0.431587   1.000000
0.146287   0.434808   1.000000
0.275950   0.489561   1.000000
-0.219430   0.595848   1.000000
0.103066   0.544315   1.000000
-0.395639   0.460574   1.000000
-0.412263   0.467016   1.000000
-0.412263   0.467016   1.000000
-0.412263   0.467016   1.000000
-0.688213   0.441249   1.000000
-0.688213   0.441249   1.000000
0.239378   0.557198   1.000000
0.418912   0.512107   1.000000
0.418912   0.512107   1.000000
0.688213   0.434808   1.000000
0.259327   0.608731   1.000000
0.369042   0.363950   1.000000
0.385665   0.438029   1.000000
0.375691   -0.045091   1.000000
0.162910   -0.380054   -0.500000
-0.281731   -0.621030   0.500000
-0.136648   -0.536047   0.500000
-0.674914   -0.476678   1.000000
