20
-0.365717   0.228677   1.000000
-0.242703   0.215793   1.000000
-0.096416   0.115949   1.000000
-0.006649   0.048312   1.000000
-0.049871   0.077299   1.000000
-0.179534   0.164261   1.000000
-0.246028   0.215793   1.000000
-0.259327   0.202910   1.000000
-0.312522   0.170702   1.000000
-0.322496   0.141715   1.000000
-0.305872   0.141715   1.000000
-0.285924   0.128832   1.000000
-0.219430   0.112728   1.000000
-0.152936   0.109507   1.000000
-0.259327   0.112728   1.000000
-0.132988   0.086962   1.000000
-0.139637   0.080520   1.000000
-0.189508   0.093403   1.000000
0.013299   0.244781   1.000000
0.013299   0.244781   1.000000
