# Maybe, you've seen this somewhere... (Wolfgang)
3
# knot vector
knots[13] = 
      0.000000      0.000000      0.000000      1.000000
      2.000000      3.000000      4.000000      5.000000
      6.000000      7.000000      8.000000      8.000000
      8.000000
# Data points:
    0.430000      0.240667      1.000000
    0.107333     -0.620667      1.000000
   -0.599333     -0.620667      1.000000
   -0.599333      0.304667      1.000000
   -0.026000      0.304667      1.000000
    0.699333     -0.615333      1.000000
    0.715333     -0.626000      1.000000
    0.710000      0.902000      1.000000
    0.710000      0.902000      1.000000
    0.544667      0.454000      1.000000
