3 
knots[54] = 
0.000000 0.000000 0.000000 1.000000 
2.000000 3.000000 4.000000 5.000000 
6.000000 7.000000 8.000000 9.000000 
10.000000 11.000000 12.000000 13.000000 
14.000000 15.000000 16.000000 17.000000 
18.000000 19.000000 20.000000 21.000000 
22.000000 23.000000 24.000000 25.000000 
26.000000 27.000000 28.000000 29.000000 
30.000000 31.000000 32.000000 33.000000 
34.000000 35.000000 36.000000 37.000000 
38.000000 39.000000 40.000000 41.000000 
42.000000 43.000000 44.000000 45.000000 
46.000000 47.000000 48.000000 49.000000 
49.000000 49.000000 

-0.062580  0.067005  1.000000 
-0.105397  0.102103  1.000000 
-0.059286  0.140392  1.000000 
0.029643  0.140392  1.000000 
0.059286  0.057433  1.000000 
0.006587  -0.006381  1.000000 
-0.079048  -0.051052  1.000000 
-0.164683  -0.019144  1.000000 
-0.194326  0.047861  1.000000 
-0.207501  0.127629  1.000000 
-0.141628  0.197826  1.000000 
-0.006587  0.210588  1.000000 
0.141628  0.143583  1.000000 
0.233850  0.031907  1.000000 
0.214088  -0.095722  1.000000 
0.115278  -0.188253  1.000000 
-0.098810  -0.226542  1.000000 
-0.260200  -0.162727  1.000000 
-0.378772  -0.009572  1.000000 
-0.398534  0.197826  1.000000 
-0.250319  0.328646  1.000000 
-0.062580  0.386079  1.000000 
0.154802  0.344599  1.000000 
0.270081  0.248877  1.000000 
0.372184  0.070196  1.000000 
0.349129  -0.076578  1.000000 
0.200914  -0.255259  1.000000 
-0.023056  -0.341409  1.000000 
-0.227263  -0.309501  1.000000 
-0.378772  -0.216970  1.000000 
-0.523693  -0.012763  1.000000 
-0.497344  0.223351  1.000000 
-0.408415  0.424368  1.000000 
-0.207501  0.516899  1.000000 
0.062580  0.513708  1.000000 
0.299724  0.414795  1.000000 
0.441351  0.255259  1.000000 
0.596154  0.162727  1.000000 
0.546749  -0.070196  1.000000 
0.335954  -0.220161  1.000000 
0.164683  -0.261640  1.000000 
0.582979  0.031907  1.000000 
0.629090  0.226542  1.000000 
0.714726  0.216970  1.000000 
0.760837  0.130820  1.000000 
0.793774  -0.022335  1.000000 
0.658733  -0.169109  1.000000 
0.365597  -0.312692  1.000000 
-0.526987  -0.376507  1.000000 
-0.711432  -0.319073  1.000000 
-0.421589  -0.245687  1.000000 


