3
knots[38] = 0.000000 0.000000 0.000000 1.000000 2.000000
           3.000000 4.000000 5.000000 6.000000 7.000000
           8.000000 9.000000 10.000000 11.000000 12.000000
           13.000000 14.000000 15.000000 16.000000 17.000000
           18.000000 19.000000 20.000000 21.000000 21.000000
           22.000000 23.000000 23.000000 24.000000 25.000000
           26.000000 27.000000 28.000000 29.000000 30.000000
           31.000000 31.000000 31.000000
0.281706   0.331576   1.000000
0.250718   0.596291   1.000000
0.647923   0.601749   1.000000
0.569046   0.369782   1.000000
0.763423   0.410717   1.000000
0.777508   0.094151   1.000000
0.580314   0.118712   1.000000
0.645106   -0.069590   1.000000
1.267676   -0.689078   5.000000
2.873399   1.460026   10.000000
-0.202828   0.140545   1.000000
-0.312693   0.132357   1.000000
-0.414108   0.132357   1.000000
-0.436644   0.135086   1.000000
-4.141075   -1.460026   10.000000
-0.509887   -0.151461   1.000000
-0.563412   -0.148732   1.000000
-0.540875   0.110525   1.000000
-0.056905   0.011053   0.100000
-0.740886   0.132357   1.000000
-0.771874   0.135086   1.000000
-0.398614   -0.008869   0.500000
-0.738069   -0.184209   1.000000
-0.083385   -0.018421   0.100000
-0.884556   -0.181480   1.000000
-0.864837   0.124170   1.000000
-0.859203   0.132357   1.000000
-10.085068   1.350865   10.000000
-1.019775   0.227873   1.000000
-10.000556   3.124728   10.000000
0.056341   0.163059   0.500000
0.298608   0.315202   1.000000
