     # use the same polygon control points, see what will happen.
     3
     # this is triangle polygon. three control points are the same
     # at each corner.
      0.000000     0.000000     1.000000
      0.000000     0.000000     1.000000
      0.000000     0.000000     1.000000
      0.500000     0.000000     1.000000
      0.500000     0.000000     1.000000
      0.500000     0.000000     1.000000
      0.000000     0.500000     1.000000
      0.000000     0.500000     1.000000
      0.000000     0.500000     1.000000

